ID,Listing Name,Host ID,Host Name,Borough,Neighborhood,Latitude,Longitude,Room Type,Price,Min Nights,Number of Reviews,Last Review,Reviews Per Month,Listings Per Host,Days Available
4753182,"Cute, and cozy 1 br. in Bushwick.",4225532,Jon,Brooklyn,Bushwick,40.69393291,-73.9251517,Entire home/apt,99,1,3,5/05/2015,0.6,1,192
3198065,Large sunny 1br with private bath,6377614,Bradford,Brooklyn,Williamsburg,40.70783793,-73.94330727,Private room,95,1,0,,,1,341
341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Manhattan,Upper West Side,40.77577294,-73.98258422,Entire home/apt,99,2,27,5/10/2014,0.9,1,213
4156415,"Modern, spacious apt near midtown",2284035,Yvette & Alex,Queens,Astoria,40.77161222,-73.93114377,Entire home/apt,160,1,4,25/05/2015,0.5,2,354
821252,CentralModernAmazingViewsEveryRoom,4311903,Zerton,Manhattan,Midtown,40.75460588,-73.98365228,Entire home/apt,590,2,23,25/04/2015,1,1,365
2542933,Times SQ Beautiful Apartment NY009,6201646,Robbie,Manhattan,Hell's Kitchen,40.76484232,-73.99030535,Entire home/apt,149,1,23,12/05/2015,1.6,2,290
1869878,Great Room at Lower Manhattan NY BK,5853457,Stanley,Manhattan,Lower East Side,40.71506033,-73.98861021,Private room,119,1,37,12/05/2015,2.1,9,345
6588522,Luxury Gramercy loft w/huge terrace,4366982,Rami,Manhattan,Kips Bay,40.73874079,-73.98164398,Entire home/apt,390,1,0,,,1,165
428147,Nice and bright 2 bedroom Apartment,159538,Gero,Queens,Long Island City,40.74726087,-73.95064129,Entire home/apt,205,4,15,10/05/2014,0.4,1,347
3984790,Beautiful apartment,20654069,Louis,Manhattan,Upper West Side,40.77927273,-73.98859327,Entire home/apt,155,1,22,31/05/2015,2.6,1,278
1870021,Great Room at Lower Manhattan NY WT,5853457,Stanley,Manhattan,Lower East Side,40.71512499,-73.9880121,Private room,116,1,42,16/05/2015,2.2,9,333
4622551,Luxury Penthouse w/ Private Rooftop,17789904,Jenna,Manhattan,Upper East Side,40.76231356,-73.96087403,Entire home/apt,299,1,10,22/05/2015,2.8,2,327
6371593,Fantastic Apt. Amazing LES Location,11740479,Brian,Manhattan,Lower East Side,40.71818376,-73.99350139,Entire home/apt,245,1,0,,,1,1
5729317,The Brooklyn loft you always wanted,4576234,Nami,Brooklyn,Williamsburg,40.70410619,-73.93438333,Entire home/apt,160,3,3,18/05/2015,1.7,1,137
6627933,Large Bedroom in Bushwick,34692518,Bridget,Brooklyn,Bushwick,40.70128958,-73.91896632,Private room,44,1,0,,,1,29
1083649,Williamsburg Loft,5958053,Rolando,Brooklyn,Williamsburg,40.70747903,-73.9448079,Entire home/apt,190,3,3,30/05/2015,3,1,354
6489929,Only$29per person/nite for 6guests!,32628813,Carlos And Elizabeth,Brooklyn,Cypress Hills,40.67901326,-73.88866496,Private room,70,1,0,,,6,362
2543343,"Victorian Mansion, Moroccan Nights ",2675644,Alissa,Staten Island,St. George,40.64689102,-74.08746866,Private room,69,2,22,20/02/2015,1.6,12,348
53092,Nice 1 bdrm in fantastic location,246623,Pankaj,Manhattan,East Village,40.72646919,-73.98518659,Entire home/apt,175,7,6,2/01/2015,0.1,1,168
6391594,Duplex 1 BDR  with 1.5 bathrooms,25435876,Jessica,Manhattan,Hell's Kitchen,40.76444008,-73.99038247,Entire home/apt,240,2,0,,,4,269
5334204,Awesome Studio w Prime LES Location,10151106,Brian,Manhattan,Lower East Side,40.72233028,-73.99187417,Entire home/apt,200,1,8,5/05/2015,3.9,1,317
854033,1 BR in large full floor apartment ,4092307,Eddie,Manhattan,Civic Center,40.71230374,-73.99945617,Private room,125,1,2,21/04/2014,0.1,2,361
2295924,1000 square feet 1 bedroom apt!,9324146,Jamil,Manhattan,East Village,40.73127297,-73.98594086,Entire home/apt,1368,1,0,,,1,365
6503131,Cozy 1br in the heart of Astoria,25060139,Hristiyan,Queens,Astoria,40.76277584,-73.92264302,Entire home/apt,135,3,0,,,1,259
867066,Rare House in NYC SUMMER 2015!,4557582,Nicole & Ben,Manhattan,Marble Hill,40.8758973,-73.91020059,Entire home/apt,300,3,1,1/12/2014,0.2,1,295
4492168,Amazing bedroom in Midtown East,7427530,Ashley Rebekah,Manhattan,Upper East Side,40.76027813,-73.95947264,Private room,120,1,2,8/04/2015,1,1,290
6450331,1.5 month lease near Lincoln Center,31433828,Owens,Manhattan,Upper West Side,40.77410712,-73.98232845,Entire home/apt,3500,1,0,,,1,1
1084328,Newly Renovated West Village w Bar,5962196,Karim,Manhattan,West Village,40.73782625,-73.99975281,Entire home/apt,425,1,8,10/04/2015,0.3,2,365
4754406,Private room in Upper East Side,15240681,Lior,Manhattan,Upper East Side,40.77943548,-73.94737329,Private room,80,1,0,,,1,0
1233346,New York City Living,230574,Maxine,Brooklyn,East New York,40.6686414,-73.89579995,Entire home/apt,150,3,20,4/05/2015,0.9,1,260
4623635,Historic Brownstone Duplex,1136842,Amanda,Brooklyn,Clinton Hill,40.6906281,-73.96912694,Entire home/apt,300,30,1,3/01/2015,0.2,1,188
2151078,Fully Furnished 2 Bedroom West Vill,2609876,Michael,Manhattan,West Village,40.73313002,-74.00167579,Entire home/apt,800,1,0,,,1,365
80924,Park Slope Spacious 3 Bedroom Home,438133,Ellis,Brooklyn,Park Slope,40.67542311,-73.98142013,Entire home/apt,275,3,5,20/04/2015,0.3,2,213
5410258,Spacious Private Room in Bushwick,18111980,Magda,Brooklyn,Bushwick,40.69796759,-73.93318091,Private room,65,1,3,24/05/2015,1,1,39
1950294,Adorable Loft Studio on Bleecker St,10085461,Amanda,Manhattan,Greenwich Village,40.72729498,-73.99567944,Entire home/apt,300,5,0,,,1,336
1347103,PVT ROOM/QUEEN BED/East Village NYC,7308530,Steve,Manhattan,East Village,40.72518971,-73.98281357,Private room,115,3,10,13/03/2015,1.1,1,365
199312,Sunny Space in Williamsburg,973438,Susanne,Brooklyn,Williamsburg,40.71135374,-73.9436826,Private room,100,1,100,28/05/2015,2.2,1,300
1903249,The heart of Manhattan - NYC,3187531,Michelle,Manhattan,Chelsea,40.75000758,-73.99855992,Private room,85,1,44,19/05/2015,3.3,2,295
6475263,1br in high rise luxury bldng in NY,13301626,Yana,Manhattan,Midtown,40.74988271,-73.98660848,Private room,150,1,0,,,1,60
1540562,Financial District Retreat 2,48143,Timothy,Manhattan,Financial District,40.70386117,-74.00663564,Entire home/apt,235,10,8,4/01/2015,0.4,4,297
3869436,"Private room, 2min walk to Columbia",19981561,Sam,Manhattan,Morningside Heights,40.80718802,-73.95814383,Private room,89,2,9,18/03/2015,1,2,103
840731,Historic East Village Brownstone,4390639,Joanna,Manhattan,East Village,40.73176659,-73.98930953,Entire home/apt,475,2,14,16/05/2015,0.7,1,307
1795905,"Sunny Private Room, Roof Access",9358150,Miki,Manhattan,Harlem,40.82022561,-73.94029528,Private room,95,2,4,19/05/2015,0.8,1,365
723786,Studio in IDEAL Manhattan location,3736960,Josh,Manhattan,Upper East Side,40.77079732,-73.96677092,Entire home/apt,177,1,9,23/05/2015,1.3,1,335
1475043,Charming Bdrm + Office/Studio space,5355665,Zaria,Brooklyn,South Slope,40.66259061,-73.97964488,Private room,150,1,1,30/09/2013,0,1,273
421209,1 BR Apartment in New York City,2094682,Athenais,Queens,Astoria,40.76855256,-73.92504239,Private room,140,3,0,,,1,365
2165796,Cozy Place for Super Bowl Week,10831035,Jonathan,Manhattan,Upper East Side,40.77856529,-73.94870133,Entire home/apt,350,1,0,,,1,365
2283001,Gorgeous 1 bdrm in Carroll Gardens,10532769,Vanessa,Brooklyn,Carroll Gardens,40.68123426,-73.99557601,Entire home/apt,150,1,7,25/05/2015,2.3,1,34
6516104,Large Room 2FL Williamsburg Loft,292137,Brandon,Brooklyn,Williamsburg,40.7175616,-73.94978803,Private room,60,25,0,,,3,0
54822,East Village Gem-Quiet & Clean,257885,Tiffany,Manhattan,East Village,40.73121356,-73.98480262,Entire home/apt,150,2,99,11/05/2015,1.8,3,282
4493658,Cute & Modern 1 Bedroom Apt,1869421,David,Brooklyn,Williamsburg,40.71255827,-73.94188381,Entire home/apt,105,6,5,25/05/2015,1,1,196
6328667,Spacious modern Gramercy apartment,4059794,Deepa,Manhattan,Stuyvesant Town,40.7326901,-73.97685229,Entire home/apt,195,1,0,,,1,155
3882682,Sunny room in brownstone,194994,Nora,Manhattan,Harlem,40.81418551,-73.9471657,Private room,80,3,5,25/10/2014,0.6,1,190
6459873,Cool and cozy Manhattan loft,5826497,Vanya,Manhattan,Chinatown,40.71538066,-73.99755798,Entire home/apt,165,3,0,,,1,274
855345,Rockefeller 25! Sky Rise Luxury!,4407347,Nathaniel,Manhattan,Midtown,40.75677009,-73.97816754,Entire home/apt,349,1,13,14/02/2015,0.4,2,363
1379708,Sunny bedroom in Prospect Park,1448139,Ana,Brooklyn,South Slope,40.66387853,-73.98463449,Private room,85,3,0,,,2,30
474988,"Big, spacious home in Williamsburg",1994815,Matt,Brooklyn,Williamsburg,40.7191214,-73.94179025,Entire home/apt,169,1,22,9/05/2015,1.2,2,150
6346548,"Cozy, Private Bushwick Bedroom",16355472,Laura,Brooklyn,Bushwick,40.70049601,-73.92524911,Private room,69,7,0,,,1,24
1654651,Studio apartment in Time Square,8773146,Alex,Manhattan,Theater District,40.75926054,-73.98459255,Entire home/apt,280,2,0,,,1,365
868283,Great Room in Midtown West  W50th B,4551980,Nadiia,Manhattan,Hell's Kitchen,40.76477732,-73.99348057,Private room,90,1,6,13/03/2015,0.3,4,336
5018479,Spacious Soho Loft Perfect Location,6647541,Matthew,Manhattan,Lower East Side,40.72090539,-73.99362651,Private room,149,1,0,,,1,269
4887417,Modern Brooklyn loft in  hip area,765422,Sarah,Brooklyn,Williamsburg,40.70967811,-73.94946912,Entire home/apt,199,3,3,28/05/2015,1.5,1,151
4642739,Lovely Clinton Hill Apartment,7360880,Kay,Brooklyn,Bedford-Stuyvesant,40.68839986,-73.95399062,Private room,75,1,0,,,1,166
4855986,Sunbathed pied-a-terre on the LES,904893,Christopher,Manhattan,Lower East Side,40.72013603,-73.99083135,Entire home/apt,100,1,1,16/03/2015,0.4,1,141
6198436,Bedroom in a 3 bedroom 1 bath apt,3905120,Sina,Manhattan,East Village,40.73361603,-73.98806956,Private room,100,5,0,,,1,9
986936,Penthouse skyline view private deck,5054661,Vee & Hyun,Brooklyn,Greenpoint,40.72943254,-73.95671004,Entire home/apt,249,28,9,16/09/2013,0.3,1,274
6347049,Gorgeous View!!  Waterfront Studio,3974005,Bobby,Queens,Long Island City,40.74426667,-73.9558596,Entire home/apt,148,2,0,,,1,115
4643163,Sun-soaked Harlem loft,2343287,Daniel,Manhattan,East Harlem,40.80526436,-73.93751267,Entire home/apt,647,1,0,,,2,332
3610854,Airy 1 br in the Upper West Side,3339193,Andrea+Oleg,Manhattan,Upper West Side,40.78187876,-73.98100166,Entire home/apt,120,6,4,7/01/2015,0.4,1,50
2528636,"Victorian Mansion, King's Quarters",2675644,Alissa,Staten Island,St. George,40.64594381,-74.08341586,Private room,99,2,8,15/12/2014,0.6,12,345
28224, Sunny Studio in amazing location,121427,Cristina,Manhattan,Upper West Side,40.78275838,-73.98197535,Entire home/apt,120,1,49,3/05/2015,0.8,1,155
2135434,"MASTER BEDROOM, 5 AVE/CENTRAL PK",10896934,Noa,Manhattan,East Harlem,40.79207063,-73.95224256,Private room,89,3,11,14/05/2015,0.8,3,314
5443724,BIG APT-UP TO 5 PEOPLE- WEST HARLEM,6455254,Alex,Manhattan,Harlem,40.82308522,-73.94541718,Entire home/apt,119,2,4,14/05/2015,2.2,1,185
6636135,Studio Apartment in Murray Hill,18833849,Zack,Manhattan,Murray Hill,40.74684808,-73.97670976,Entire home/apt,110,1,0,,,1,11
3839717,Location Merry ,3250450,Petya,Queens,Woodside,40.74248033,-73.90686218,Private room,42,20,1,1/10/2014,0.1,7,352
6592287,"HUGE, private apartment!",34489382,Dalton,Manhattan,Inwood,40.86753667,-73.92260282,Entire home/apt,65,4,0,,,1,153
5954758,LRG studio . Walk in Closet for you,12189397,Juliya,Manhattan,Chelsea,40.73888897,-73.99983339,Entire home/apt,200,1,1,7/05/2015,1,1,298
2022612,Large 1 bedroom in Manhattan,10394967,Shiv,Manhattan,East Harlem,40.79329504,-73.94064608,Entire home/apt,120,14,5,19/05/2015,0.3,1,321
6636401,Very Elegant Apartment,14904842,Maxime,Manhattan,Washington Heights,40.85801408,-73.92853802,Entire home/apt,100,1,0,,,2,342
843015,Sunny Room in Midtown Manhattan,4401472,Newyork101,Manhattan,Hell's Kitchen,40.762064,-73.99530821,Private room,125,1,60,16/05/2015,2,1,340
6348135,Sun Drenched West Village Apartment,32588760,Kirby,Manhattan,West Village,40.73798112,-74.00036626,Entire home/apt,175,1,0,,,1,1
3316339,Large*Furnished*Great location,16545146,Yael,Manhattan,Upper East Side,40.77565803,-73.95056777,Entire home/apt,135,1,5,10/05/2015,1.2,4,204
6480042,NEW LUXURIOUS BEDROOM,32167398,Sole,Queens,Astoria,40.75940022,-73.92658167,Private room,60,1,2,29/05/2015,2,5,339
3193249,Large modern 2-BR by McCaren Park,23856,Alex,Brooklyn,Greenpoint,40.72153712,-73.95027685,Entire home/apt,150,7,2,1/08/2014,0.2,1,7
6362127,Spacious 1-bedroom near Columbia,4054963,Dennis,Manhattan,Morningside Heights,40.80745127,-73.95891038,Entire home/apt,125,3,1,24/05/2015,1,1,0
6479378,West Village Studio,23915785,Nick,Manhattan,West Village,40.7306736,-74.00328436,Entire home/apt,200,2,0,,,1,250
6462255,Hotel Dolce at Queens,31362260,Karamelte Fusquinha,Queens,Jackson Heights,40.75147379,-73.88731781,Private room,120,25,0,,,2,365
5381230,One Bedroom in Cozy Apartment!,21934258,Sonia,Manhattan,East Harlem,40.79012964,-73.94766715,Private room,90,1,0,,,2,123
826388,"Spacious & Comfy, Top of Central Pk",359447,Adrian,Manhattan,Harlem,40.80394038,-73.95060225,Private room,60,6,6,11/04/2015,0.2,1,152
4775614,~ NEW DATES for Central Park gem ~,32005,Cordelia,Manhattan,Upper West Side,40.78534486,-73.9724982,Entire home/apt,165,3,1,6/01/2015,0.2,1,101
6210190,Cozy Wall Street Apartment 7/1-7/13,32202116,Gregory,Manhattan,Financial District,40.70528914,-74.00978432,Entire home/apt,225,1,2,21/05/2015,2,1,286
333175,3 Subway Stops from MANHATTAN!!!,1567587,Yusnier,Queens,Long Island City,40.75439477,-73.91743174,Private room,69,2,130,12/05/2015,3.4,3,292
3710166,Designer 1 Bedroom in Williamsburg,18928827,Anna,Brooklyn,Williamsburg,40.71781017,-73.96053455,Entire home/apt,175,4,32,30/05/2015,3.2,1,105
6493618,1 Bedroom Apartment,33940733,Shahar,Manhattan,Upper East Side,40.77702577,-73.94520065,Entire home/apt,120,1,0,,,1,11
302445,a cosy sunny large apartment ,1557541,Dominique,Manhattan,Upper West Side,40.80104458,-73.96932751,Entire home/apt,550,7,11,2/11/2014,0.3,2,272
1498997,HUGE Harlem Apartment!,8010331,Ashley,Manhattan,East Harlem,40.8116376,-73.93610618,Entire home/apt,105,2,2,25/05/2015,0.1,1,157
40341,Lower East Side Gallery Apt. NYC,173218,Alexandra,Manhattan,East Village,40.72508366,-73.99030119,Entire home/apt,187,5,29,27/05/2015,0.5,1,305
6362684,"Private Movie, Party Space",24859393,Hy,Manhattan,Chelsea,40.74848155,-73.99248694,Private room,1500,1,0,,,1,365
619339,Luxury Highrise Studio Apartment,2436073,Howard,Manhattan,Midtown,40.74871534,-73.9883879,Entire home/apt,210,5,8,19/10/2014,0.2,1,279
3894449,"Beautiful New Apartment Harlem, NY ",20156894,Helene,Manhattan,Harlem,40.80612351,-73.94707145,Private room,115,3,0,,,1,354
443646,Classy 2.5 BR Brownstone w/ Garden ,2204078,Michelle,Manhattan,Upper West Side,40.78910506,-73.97396036,Entire home/apt,450,3,17,23/03/2015,0.5,1,266
3972609,Soho Loft,7600381,Tarik,Manhattan,SoHo,40.72454958,-74.00048945,Entire home/apt,400,1,0,,,1,253
5729530,1Br apt on the UES accomodates two,29707420,Riki,Manhattan,Upper East Side,40.76939471,-73.95040283,Entire home/apt,150,1,0,,,1,47
333534,Palatial Penthouse! Private Roof!,499232,Mark,Manhattan,East Village,40.73236719,-73.98585006,Entire home/apt,999,3,20,4/05/2015,0.5,1,334
2023577,Charming bedroom on the Upper West,323517,Greg,Manhattan,Upper West Side,40.80034195,-73.96637603,Private room,110,1,7,22/05/2015,0.4,2,360
4943244,Room in Upper west side,8942438,David,Manhattan,Upper West Side,40.78237969,-73.97662903,Private room,95,1,0,,,1,125
5021641,West Village 2 bedroom with terrace,21706559,Katherine,Manhattan,West Village,40.73642297,-74.00402787,Entire home/apt,330,1,0,,,1,116
4802460,LUXURY WEST VILLAGE 1BD APT,5520214,Rachel,Manhattan,West Village,40.73404122,-74.00481746,Entire home/apt,218,2,0,,,1,147
6249333,Summer Bungalow by the Beach,1925958,Gina,Brooklyn,Brighton Beach,40.5772819,-73.96396798,Private room,80,2,0,,,1,363
4628603,Sunny Bright Williamsburg Loft,6465286,Masha,Brooklyn,Williamsburg,40.71210144,-73.96361035,Entire home/apt,195,2,3,14/03/2015,0.8,2,128
2531454,2000 SF LOFT APT - FLATIRON/CHELSEA,10265485,Teddy,Manhattan,Midtown,40.74557086,-73.99024678,Private room,99,1,1,12/09/2014,0.1,1,353
4759681,New Modern Luxury 1BR on High Line,1040538,Jarrod,Manhattan,Chelsea,40.75148739,-74.00314239,Entire home/apt,230,2,0,,,1,151
2941467,Steps from Union Square,14897780,David,Manhattan,East Village,40.73223807,-73.98676168,Private room,130,1,2,23/10/2014,0.3,1,365
5431845,Beautiful Fully Furnished 1 bed/bth,3680008,Aliya,Queens,Long Island City,40.75103734,-73.93862611,Entire home/apt,120,3,4,26/05/2015,1.5,1,151
2400676,NoLita / SoHo Design Studio,12268052,Cj,Manhattan,Lower East Side,40.7199497,-73.99241311,Entire home/apt,201,6,15,21/05/2015,1,1,339
4628990,Small and Cosy Private Room by CPW,3637246,Katarina,Manhattan,Upper West Side,40.79945211,-73.95973654,Private room,89,1,1,2/01/2015,0.2,4,303
4968205,Cozy Brooklyn 1br apartment ,25612896,Jason,Brooklyn,South Slope,40.66066595,-73.98709286,Entire home/apt,75,1,1,7/02/2015,0.3,1,121
5720256,2BR on private street by YU,27251727,Nadav And Igal,Manhattan,Washington Heights,40.8507387,-73.93026453,Entire home/apt,100,10,2,19/05/2015,1.3,2,212
1657110,Split-Level Gem in West Village,8315861,Jonathan,Manhattan,West Village,40.73433069,-74.00359948,Entire home/apt,295,4,29,16/05/2015,1.4,1,364
3842818,Great 1 Bedroom in Lower East Side,16704934,Orton,Manhattan,Lower East Side,40.72127843,-73.98678439,Entire home/apt,350,1,2,12/09/2014,0.2,1,270
1907192,Magical Room in South Williamsburg,8991782,Sophia,Brooklyn,Williamsburg,40.70738386,-73.95364737,Private room,95,10,0,,,1,9
4629357,GREAT 2 bedroom apt in Williamsburg,23912076,Diogo,Brooklyn,Williamsburg,40.71285865,-73.96107476,Entire home/apt,400,2,3,6/05/2015,0.6,1,259
346579,NYC Lower East Side 1 BR + office ,1757016,Christine,Manhattan,Lower East Side,40.71741514,-73.98312735,Entire home/apt,135,19,2,13/05/2013,0.1,1,151
714029,PRIVATE Room/Time sq/Theatr distric,2203133,Paulo,Manhattan,Hell's Kitchen,40.76177692,-73.98802552,Private room,170,1,92,17/05/2015,2.9,2,332
6213857,Great East Village Bedroom NYC!,903086,Kasey,Manhattan,East Village,40.7300302,-73.98257185,Private room,135,3,4,23/05/2015,4,1,359
6071456,Sunny apartment in Crown Heights,21248779,Charles,Brooklyn,Crown Heights,40.67406319,-73.95233523,Entire home/apt,99,1,0,,,1,339
1877244,Harlem Treat - Large Apt & Backyard,9777215,Theresa,Manhattan,Harlem,40.81452799,-73.94338077,Entire home/apt,199,3,58,26/05/2015,3.2,1,258
320900,CHELSEA HOME- STEPS TO THE SUBWAY!,836488,Renata & Mike,Manhattan,Chelsea,40.74935262,-74.00572215,Entire home/apt,1000,3,114,22/05/2015,2.9,1,250
5839717,Lincoln Center Luxury Apartment ,30320237,Margaret,Manhattan,Upper West Side,40.77549437,-73.9893369,Private room,120,1,2,14/05/2015,2,1,172
1746286,Luxury Super Bowl Get-Away,806182,Scott,Manhattan,Financial District,40.70408514,-74.00693155,Entire home/apt,500,2,0,,,1,365
452068,"Spacious 4 bedroom house, New York",2246071,Tamara,Brooklyn,Kensington,40.64204505,-73.97173195,Entire home/apt,125,1,0,,,1,4
4160416,"Skyscraper 6 , private and secure",972866,Audrey,Brooklyn,East Flatbush,40.63587132,-73.9471924,Private room,75,1,2,3/01/2015,0.3,11,365
4777471,"Spacious, modern 1 bd. Near train!",1583742,Travis,Brooklyn,Brighton Beach,40.5787842,-73.96503649,Entire home/apt,80,1,2,5/01/2015,0.4,1,149
2309643,"Light, Charming, West Vil apartment",303326,Lisa,Manhattan,West Village,40.73637433,-73.99983084,Entire home/apt,400,2,4,15/05/2015,1.2,1,325
1484310,1 bed aprt best location in NewYork,7727015,Lucie,Manhattan,Lower East Side,40.72040495,-73.99041568,Entire home/apt,200,5,1,23/12/2014,0.2,1,219
3843691,modern beautiful private room,14453281,Olivia,Manhattan,Gramercy,40.7361989,-73.98151107,Private room,150,2,11,11/05/2015,1.3,4,163
4922476,Luxury Large 1BR in Soho,25352529,Chris,Manhattan,SoHo,40.72264739,-73.99726494,Entire home/apt,209,1,21,12/05/2015,4.1,1,114
6414864,Spectacular 3 Bedroom Apartment,33458939,Avi,Brooklyn,Bedford-Stuyvesant,40.67918846,-73.91042238,Entire home/apt,125,1,0,,,1,331
5353431,Charming Studio close to everything,16548665,Britta,Brooklyn,Bedford-Stuyvesant,40.69526849,-73.9576059,Entire home/apt,80,3,2,26/04/2015,0.7,1,100
5810313,Master bedroom in Downtown Apt,4093526,Tos,Manhattan,Financial District,40.70540274,-74.00929772,Private room,299,1,0,,,3,357
2271373,Midtown 1/2BD in Luxury Building ,11597770,Lindsey,Manhattan,Midtown,40.75798366,-73.96786193,Entire home/apt,1700,1,0,,,1,365
3264684,Carroll Gardens - Two Bedroom Apart,8830645,Kevin,Brooklyn,Carroll Gardens,40.68120457,-74.00115688,Entire home/apt,300,3,1,11/08/2014,0.1,1,333
1239279,Beautiful Loft w/ Private Terrace!,5834787,K.C.,Brooklyn,Fort Greene,40.6884773,-73.97317214,Entire home/apt,99,1,6,3/01/2015,0.3,1,178
5941782,Red Room at Quantico,30845921,Oscar,Brooklyn,Williamsburg,40.70714908,-73.92557514,Private room,69,1,0,,,1,365
1878642,Modern New York City Manhattan Apt,9782866,Ronald,Manhattan,Murray Hill,40.74855397,-73.97700171,Entire home/apt,200,4,4,20/04/2015,0.2,1,0
4053620,Rent a luxurious private room ,21021192,Chris,Brooklyn,Downtown Brooklyn,40.69714411,-73.98221915,Private room,110,1,1,15/09/2014,0.1,1,242
3992096,ProspectHeights SunDrenched New Apt,12488397,Rommy,Brooklyn,Crown Heights,40.68036167,-73.96275696,Private room,110,2,0,,,1,365
6466376,Cozy and Bright Room/Loft,5407110,Naz,Brooklyn,Williamsburg,40.70342154,-73.93487758,Private room,125,1,0,,,1,351
977462,"2BR in w. village, modern, new, W/D",5348255,Ashley,Manhattan,West Village,40.73462664,-74.00860973,Entire home/apt,335,1,30,24/05/2015,1.1,4,339
1092561,New York City Loft with Garden!,6002631,Alison,Manhattan,Upper West Side,40.79083037,-73.97646494,Private room,130,1,20,21/05/2015,0.8,2,299
306190,Comfortable and Simple,592967,Portia,Brooklyn,Bedford-Stuyvesant,40.67943055,-73.94272189,Private room,66,7,13,29/12/2014,0.3,6,326
